objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-40816,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,B'ham University,,,Birmingham University Museum,"Italy,Tuscany,Cervetri",,,,,,Italy,,"Cerveteri Rm, Italy",41.9983601,12.0988512,,,,,193,48,,169,Olive green,Roughish surface,,,,,,,Shaft socket probably partially blocked,Joellen McGann,https://farm9.staticflickr.com/8851/18424242218_05152c6bfc_z.jpg,https://farm9.staticflickr.com/8851/18424242218_05152c6bfc_b.jpg,https://www.flickr.com/photos/115096994@N02/18424242218,superuser,ForeignWeapons
BAI-4458,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Borough of Newbury Museum, Purchased in a shop in Rome 1913.",,,Borough of Newbury Museum,"italy, tuscany, tarquinii corneto, in a tomb",,,,,,Italy,,"Tarquinia, Itali",42.2532394,11.7591747,,,,,81,23,42,,,,7,"Site: Tarquinii Corneto is modern-day Tarquinia.,  Width: edge 42; butt 23,",,,"Chipped at butt, much oxydised, flowry surface, some mud attached.",,,Joellen McGann,http://farm8.staticflickr.com/7010/13306337823_effcc1d586_z.jpg,http://farm8.staticflickr.com/7010/13306337823_effcc1d586_b.jpg,http://www.flickr.com/photos/MicroPasts/13306337823,superuser,drawB8
BAI-4561,433,Adze,,,1,Bronze Age,p0gjgrs6qb2,,"Ipwich Museum, Christchurch Mansion Collection, No. 1920 51.33, from the Sewell Collection",1920 51.33,,Ipswich Museum,"italy, site unknown",,,,,,Italy,,Italy,42.6384,12.6743,,,,,167,44,67,187,dull green patina and bronze,,36,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Width: edge 67; butt 44,",,,condition good,,,Joellen McGann,http://farm8.staticflickr.com/7269/13306624854_5d0605fcb6_z.jpg,http://farm8.staticflickr.com/7269/13306624854_5d0605fcb6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306624854,superuser,drawB8
BAI-5125,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"University Museum, Birmingham,(DCCCXLV)",,,Birmingham University Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,208,,50,,,,49,Site: unspecified location in Italy - geolocation not accurate to 10 kms,,,,,,Joellen McGann,http://farm8.staticflickr.com/7209/13306667623_bc838f20d3_z.jpg,http://farm8.staticflickr.com/7209/13306667623_bc838f20d3_b.jpg,http://www.flickr.com/photos/MicroPasts/13306667623,superuser,drawB8
BAI-5124,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,Bham University,,,Birmingham University Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,204,50,,902,"Patina of different faces, different colours","Smooth, fine",,Site: unspecified location in Italy - geolocation not accurate to 10 kms,,,,,,Joellen McGann,http://farm4.staticflickr.com/3764/13306667803_a6ef03642b_z.jpg,http://farm4.staticflickr.com/3764/13306667803_a6ef03642b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306667803,superuser,drawB8
BAI-4658,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Bham University, Edmund St.",,,Birmingham University Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,190,,95,,light sandy brown colour,smooth,,"Site: unspecified location in Italy - geolocation not accurate to 10 kms ,  Width: 95 at edge",,,,,,Joellen McGann,http://farm8.staticflickr.com/7130/13306315385_805842526a_z.jpg,http://farm8.staticflickr.com/7130/13306315385_805842526a_b.jpg,http://www.flickr.com/photos/MicroPasts/13306315385,superuser,drawB8
BAI-4461,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Canterbury Museum, 2080, Copeland Collection",2080,,Canterbury Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,99,43,53,193,thin emerald green patina,"smooth, traces of dark coloured earth",5,"Site: Unspecified location in Italy - geolocation is not accurate to 10 kms,  Length: 98.5,  Width: edge 53; middle 43; butt 24,  Thickness: 4.5 to 6 mm blade; butt end 8.5 to 9 mm",,,,,,Joellen McGann,http://farm8.staticflickr.com/7302/13306184575_263353fed4_z.jpg,http://farm8.staticflickr.com/7302/13306184575_263353fed4_b.jpg,http://www.flickr.com/photos/MicroPasts/13306184575,superuser,drawB8
BAI-4460,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Canterbury Museum, 2090, Copeland Collection",2090,,Canterbury Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,134,31,65,236,no patina,"smooth, rather pitted all over, Mostly dark bronze colour",4,"Site: Unspecified site in Italy - geolocation not accurate to 10 kms,  Width: edge 65; butt 31,  Thickness: 4; 4.75; 6",,,,,,Joellen McGann,http://farm8.staticflickr.com/7113/13306184935_a895d81ff1_z.jpg,http://farm8.staticflickr.com/7113/13306184935_a895d81ff1_b.jpg,http://www.flickr.com/photos/MicroPasts/13306184935,superuser,drawB8
BAI-5120,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,184,30,61,567,Green,Rough,40,"Site: unspecified location in Italy - geolocation not accurate to 10 km,Width: edge 61mm; middle 30mm; butt 40mm,Thickness: 40mm,Weight: 566.99 gms",,,(Approx. sections),,Label: bought Lawrence,Joellen McGann,http://farm4.staticflickr.com/3758/13306514595_6f57abf6c7_z.jpg,http://farm4.staticflickr.com/3758/13306514595_6f57abf6c7_b.jpg,http://www.flickr.com/photos/MicroPasts/13306514595,superuser,drawB8
BAI-5131,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,201,35,51,765,"olive green, shiny",smooth,12,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width; edge 51mm; middle 35mm; butt 36mm,Thickness: 12mm; 44.5mm,Weight: 765.45 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7274/13306666293_07b4dbcd56_z.jpg,http://farm8.staticflickr.com/7274/13306666293_07b4dbcd56_b.jpg,http://www.flickr.com/photos/MicroPasts/13306666293,superuser,drawB8
BAI-5130,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,164,58,56,567,dull green,"rough, encrusted inside wings",36,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Length: 163.5mm,Width: edge 56mm; middle 58mm, 36mm; butt 33mm,Thickness: 36mm; 7.5mm; 12.5mm; 38mm,Weight: 566.99 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7364/13306876034_3d7105469b_z.jpg,http://farm8.staticflickr.com/7364/13306876034_3d7105469b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306876034,superuser,drawB8
BAI-5129,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,206,36,59,680,Dark green,Smooth,9,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Length: 205.5 mm,Width: edge 59mm; middle 36mm; butt 35mm,Thickness: 9mm; 35.5mm,Weight: 680.4 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7163/13306512525_0d02be1e50_z.jpg,http://farm8.staticflickr.com/7163/13306512525_0d02be1e50_b.jpg,http://www.flickr.com/photos/MicroPasts/13306512525,superuser,drawB8
BAI-4389,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,173,31,63,344,olive green,smooth - traces of clay,15,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Width: edge 63; middle 30.5; butt 30,  Thickness: 15; 16; 7,  Weight: 343.74 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3710/13306560854_bda875093b_z.jpg,http://farm4.staticflickr.com/3710/13306560854_bda875093b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306560854,superuser,drawB8
BAI-4388,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,173,25,56,337,polished dark green,smooth,9.5,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Width: edge 56; middle 25; butt 25,  Thickness: 9.5; 12.5; 13,  Weight: 336.65 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7003/13306350663_3c31d093bd_z.jpg,http://farm8.staticflickr.com/7003/13306350663_3c31d093bd_b.jpg,http://www.flickr.com/photos/MicroPasts/13306350663,superuser,drawB8
BAI-4387,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,149,25,59,234,"a good deal cleaned, dark golden bronze and some patina of dark green",smooth.,13,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Width: edge 59; middle 25; butt 21,  Thickness: 13; 8; 12.5,  Weight: 233.88 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7244/13306199765_2d071e816d_z.jpg,http://farm8.staticflickr.com/7244/13306199765_2d071e816d_b.jpg,http://www.flickr.com/photos/MicroPasts/13306199765,superuser,drawB8
BAI-4386,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,155,30,49,284,One side is pitted and there the patina is chiefly light green. Patina dark green on one side.,smooth,17,"Site: Unspecified location in Italy - geolocation is not accurate to 10 kms.,  Length: 154.5 mm,  Width: edge 48.5; middle 30; butt 30,  Thickness 16.5; 7.5; 15,",,,Edges of flanges are damaged through corrosion.,,,Joellen McGann,http://farm3.staticflickr.com/2893/13306350993_9d9da68a97_z.jpg,http://farm3.staticflickr.com/2893/13306350993_9d9da68a97_b.jpg,http://www.flickr.com/photos/MicroPasts/13306350993,superuser,drawB8
BAI-5123,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Horniman Museum,Forest Hill SE,bought from collector named Robert Day",,,Horniman Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,167,36,,439,emerald green,"polished, slightly pocked",40,"Thickness: 40mm thinnest part 11mm,Weight: 439.42 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3750/13306667973_dddf1cfd93_z.jpg,http://farm4.staticflickr.com/3750/13306667973_dddf1cfd93_b.jpg,http://www.flickr.com/photos/MicroPasts/13306667973,superuser,drawB8
BAI-5122,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Liverpool Museum,2.10.9.210,Hodder-Westroff Collection",2.10.9.210,,Liverpool Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,144,30,44,411,,Slightly corroded.,14,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width: edge 44mm; butt 30mm,Thickness: 14mm; 35mm,Weight: 411.05 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7077/13306514265_b164469139_z.jpg,http://farm8.staticflickr.com/7077/13306514265_b164469139_b.jpg,http://www.flickr.com/photos/MicroPasts/13306514265,superuser,drawB8
BAI-5121,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Royal Scottish Museum, Edinburgh,Reg. No. 1891.83",1891.83,,National Museum of Scotland,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,217,67,,757,Dark brown patina with traces of green.,In good condition.,35,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width: 67mm; butt 37mm,Thickness: 35mm; 8mm,Weight: 757 gms.",,,"Celt, bronze, winged with slight stop ridge; butt imperfect with trace of a hole, expanding edge.",,Butt end chipped.,Joellen McGann,http://farm3.staticflickr.com/2871/13306877794_ecb3d65b1c_z.jpg,http://farm3.staticflickr.com/2871/13306877794_ecb3d65b1c_b.jpg,http://www.flickr.com/photos/MicroPasts/13306877794,superuser,drawB8
BAI-5128,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford,P.R.1445",1445,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,133,37,39,,,,13,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width: edge 39mm; middle 37mm; butt 33mm,Thickness: 13mm; 43mm",,,,,,Joellen McGann,http://farm3.staticflickr.com/2841/13306513075_d9b35abb55_z.jpg,http://farm3.staticflickr.com/2841/13306513075_d9b35abb55_b.jpg,http://www.flickr.com/photos/MicroPasts/13306513075,superuser,drawB8
BAI-5126,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford,P.R. 1445",1445,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,191,41,52,,,,30,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width: edge 52mm; middle 40.5mm; butt 36mm,Thickness: 30mm; 26mm; 10mm",,,,,,Joellen McGann,http://farm4.staticflickr.com/3666/13306876844_cc57feecc5_z.jpg,http://farm4.staticflickr.com/3666/13306876844_cc57feecc5_b.jpg,http://www.flickr.com/photos/MicroPasts/13306876844,superuser,drawB8
BAI-5118,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford,1445",1445,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,146,31,42,,,,7,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width: edge 42mm; middle 31mm; butt 28mm,Thickness: 6.5mm; 26mm",,,,,,Joellen McGann,http://farm3.staticflickr.com/2860/13306878404_5ba62eb7e1_z.jpg,http://farm3.staticflickr.com/2860/13306878404_5ba62eb7e1_b.jpg,http://www.flickr.com/photos/MicroPasts/13306878404,superuser,drawB8
BAI-5016,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,74,18,39,57,Green.,Smooth.,14,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,Width: edge 39mm; middle 18mm; socket 24mm,Thickness: 14 mm; 21mm,Weight: 56.7 gms",,,Edge slightly indented.,,,Joellen McGann,http://farm4.staticflickr.com/3809/13306730574_fea18ec1ab_z.jpg,http://farm4.staticflickr.com/3809/13306730574_fea18ec1ab_b.jpg,http://www.flickr.com/photos/MicroPasts/13306730574,superuser,drawB8
BAI-4664,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford, 1453",1453,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,179,33,60,,,,6,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Width; edge 60; middle 33; butt 40,  Thickness 6; 35.5",,,,,,Joellen McGann,http://farm4.staticflickr.com/3772/13306313785_f9392d3e4e_z.jpg,http://farm4.staticflickr.com/3772/13306313785_f9392d3e4e_b.jpg,http://www.flickr.com/photos/MicroPasts/13306313785,superuser,drawB8
BAI-4663,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford, J.W. Flower",,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,188,30,52,,,,37,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Length: 187.5,  Width: edge 52; middle 29.5; butt 32,  Thickness: 37; 8.5",,,,,,Joellen McGann,http://farm3.staticflickr.com/2816/13306675584_dc525bd83b_z.jpg,http://farm3.staticflickr.com/2816/13306675584_dc525bd83b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306675584,superuser,drawB8
BAI-4385,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,Pitt Rivers Museum,,,Pitt Rivers Museum,italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,146,22,49,,,,8,"Site: Unspecified location in Italy - geolocation is not accurate to 10 kms.,  Width: edge 49; butt 22; 24,  Thickness: 8; 11,",,,,,,Joellen McGann,http://farm3.staticflickr.com/2841/13306351093_6b46252cec_z.jpg,http://farm3.staticflickr.com/2841/13306351093_6b46252cec_b.jpg,http://www.flickr.com/photos/MicroPasts/13306351093,superuser,drawB8
BAI-4384,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford, P.R. 1443",1443,,Pitt Rivers Museum,"italy, 8 july 1924 (? date)",,,,,,Italy,,Italy,42.6384261,12.674297,,,,,136,28,44,,,,10,"Site: unspecified location in Italy; geolocation not accurate to 10 kms; date in site has no further information,  Width: blade 44; middle 28; butt 28,  Thickness 10; 14",,,,,,Joellen McGann,http://farm4.staticflickr.com/3722/13306561484_3d7ddcc0fc_z.jpg,http://farm4.staticflickr.com/3722/13306561484_3d7ddcc0fc_b.jpg,http://www.flickr.com/photos/MicroPasts/13306561484,superuser,drawB8
BAI-5119,132,Winged palstave,,,,Bronze Age,p0gjgrs6qb2,,"Sold at Sotheby's, 14th March, 1929,Lot 103",,,Private Collection,italy,,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,241,,56,,,,,Location not at all accurate.,,,Winged and shoulfered,,,Penny Doulgeris,http://farm4.staticflickr.com/3730/13306514785_7d30149d35_z.jpg,http://farm4.staticflickr.com/3730/13306514785_7d30149d35_b.jpg,http://www.flickr.com/photos/MicroPasts/13306514785,most detailed record,drawB8
BAI-4462,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Private collection, AB Cook Esq. MA, Curator of the Fitzwilliam Museum of Classical Archeology, Cambridge and reader of Classical Archeology : at his residence - 19 Cranmer Road.",,,Private Collection,"italy, bought in london before 1900",,,,,,Italy,,Italy,42.6384261,12.674297,,,,,166,22,73,600,,rough edge dented,13,"Site: Unspecified location in Italy - geolocation not accurate to 10 kms.,  Width: edge 73; butt 22,",,,Cool oval hole in butt.,,,Joellen McGann,http://farm3.staticflickr.com/2831/13306546794_74cbe24b6b_z.jpg,http://farm3.staticflickr.com/2831/13306546794_74cbe24b6b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306546794,superuser,drawB8
BAI-4390,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection No 1774, at Sotheby's No. 117/1",1774,,Private Collection,italy,,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,198,34,58,459,medium green patina polished,smooth. very slight encrustment almost all over and traces of light earth,9,"Site: unspecified location in Italy - geolocation not accurate to 10 kms,  Width: edge 58; middle 33.5; butt 29,  Thickness: 9; 17,  Weight: 457.14 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7004/13306560684_3bf38aec81_z.jpg,http://farm8.staticflickr.com/7004/13306560684_3bf38aec81_b.jpg,http://www.flickr.com/photos/MicroPasts/13306560684,superuser,drawB8
BAI-40554,433,Bangle,,,,Bronze Age,p0gjgrs6qb2,,"Canterbury Museum,Copeland Collection,2082",2082,,Canterbury Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,75,59,,207,Polished emerald + light green patina.,Smooth,11,,,,The diagonal lines run right across the surface at indented part only.,,,Joellen McGann,https://farm9.staticflickr.com/8828/18419143948_a30e926d21_z.jpg,https://farm9.staticflickr.com/8828/18419143948_a30e926d21_b.jpg,https://www.flickr.com/photos/115096994@N02/18419143948,superuser,ForeignJewelery
BAI-40553,433,Bangle,,,,Bronze Age,p0gjgrs6qb2,,"Canterbury Museum,Copeland Collection,2081",2081,,Canterbury Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,73,73,,67,Olive green polished patina.,Smooth,8 x 7,,,,Well preserved.,,,Joellen McGann,https://farm1.staticflickr.com/358/18602385082_c7ce5e0fc1_z.jpg,https://farm1.staticflickr.com/358/18602385082_c7ce5e0fc1_b.jpg,https://www.flickr.com/photos/115096994@N02/18602385082,superuser,ForeignJewelery
BAI-40557,433,Fibula,,,,Bronze Age,p0gjgrs6qb2,,"Royal Scottish Museum, Edinburgh,Reg. No. 1907.244",1907.244,,National Museum of Scotland,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,153,77,,165,Green patina,In good condition,,,,,"Fibula, compound bow and head with numerous discoid mouldings, large flat spiral plate beyond pin-catch; dotted bird figures on plate.",,Pin restored.,Joellen McGann,https://farm1.staticflickr.com/384/17986175933_b45e6bf1a4_z.jpg,https://farm1.staticflickr.com/384/17986175933_b45e6bf1a4_b.jpg,https://www.flickr.com/photos/115096994@N02/17986175933,superuser,ForeignJewelery
BAI-40556,433,Fibula,,,,Bronze Age,p0gjgrs6qb2,,"Royal Scottish Museum, Edinburgh,Reg. No.: 1887.245",1887.245,,National Museum of Scotland,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,109,66,,47,Light green patina in places.,In fair condition.,,,,,"Fibula, bronze: semicircular bow, simple catch, and unilateral spring.",,,Joellen McGann,https://farm1.staticflickr.com/426/18580459746_5036c5d39a_z.jpg,https://farm1.staticflickr.com/426/18580459746_5036c5d39a_b.jpg,https://www.flickr.com/photos/115096994@N02/18580459746,superuser,ForeignJewelery
BAI-40555,433,Fibula,,,,Bronze Age,p0gjgrs6qb2,,"Royal Scottish Museum, Edinburgh,Reg. No.: 1887.246",1887.246,,National Museum of Scotland,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,165,(centre) 12,,62,Light green patina.,In fair condition.,,,,,"Fibula, bronze, ""fidale-bow"" type, with applied spiral and ?bird.",,,Joellen McGann,https://farm1.staticflickr.com/419/18609017681_72cf12c4ed_z.jpg,https://farm1.staticflickr.com/419/18609017681_72cf12c4ed_b.jpg,https://www.flickr.com/photos/115096994@N02/18609017681,superuser,ForeignJewelery
BAI-41383,433,Ferrule,,,,Bronze Age,p0gjgrs6qb2,,"Canterbury Museum,2079,Copeland Collection",2079,,Canterbury Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,121,socket 25,,85,Light green polished patina which is a little chipped near point.,Smooth,24.5 socket,,,,Octagonal in shape. 2 Rivet holes.,,,Joellen McGann,https://farm1.staticflickr.com/329/19183615502_8395fa8287_z.jpg,https://farm1.staticflickr.com/329/19183615502_8395fa8287_b.jpg,https://www.flickr.com/photos/115096994@N02/19183615502,superuser,ForeignSwordsMisc
BAI-41381,433,Bar,Spiral design,,,Bronze Age,p0gjgrs6qb2,,"Horniman Museum,Forest Hill, SE,Bought from G.F. Lawrence",,,Horniman Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,137,10,,42.5,No patina,Roughish light green - one end corroded.,6,,,,,,,Joellen McGann,https://farm4.staticflickr.com/3909/19001799740_355b3f15e2_z.jpg,https://farm4.staticflickr.com/3909/19001799740_355b3f15e2_b.jpg,https://www.flickr.com/photos/115096994@N02/19001799740,superuser,ForeignSwordsMisc
BAI-41384,433,Sword,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,Lord Howard de Walden,Belgrave Square, SW",,,Private Collection,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,681,blade 114,,2693.25,Dark green patina a good deal covered with clay.,Smooth,"tang 21, blade 37",,,,End of tang is hammer marked & slightly bent. End of blade is very slightly bent.,,,Joellen McGann,https://farm1.staticflickr.com/464/19193000471_6290f22e4d_z.jpg,https://farm1.staticflickr.com/464/19193000471_6290f22e4d_b.jpg,https://www.flickr.com/photos/115096994@N02/19193000471,superuser,ForeignSwordsMisc
BAI-40206,433,Knife,,,,Bronze Age,p0gjgrs6qb2,,"Peabody Museum,3368,Harvard University,Cambridge, Mass.,Received by purchase 1868,Collected by G. de Mortillet",E3368,,Peabody Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,120,blade 24,,,rough green with dark smooth patch,,blade 4,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7739/18154764580_d45738a8c1_z.jpg,https://farm8.staticflickr.com/7739/18154764580_d45738a8c1_b.jpg,https://www.flickr.com/photos/115096994@N02/18154764580,superuser,ForeignTools
BAI-40205,433,Knife,,,,Bronze Age,p0gjgrs6qb2,,"Peabody Museum,3368,Harvard University,Cambridge, Mass.,Received by purchase 1868,Collected by G. de Mortillet",E3368,,Peabody Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,93,blade 21,,,"dark, with green patches",,blade 3,,,,,,,Joellen McGann,https://farm1.staticflickr.com/453/18342508535_30a3ca792b_z.jpg,https://farm1.staticflickr.com/453/18342508535_30a3ca792b_b.jpg,https://www.flickr.com/photos/115096994@N02/18342508535,superuser,ForeignTools
BAI-40208,433,Socketed Knife,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"Italy,Label: Bronze knife, Italian",,,,,,Italy,,Italy,42.6384261,12.674297,,,,,258,"blade 12, 25; socket 20",,141.75,,Smooth dark bronze,socket 18,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7762/18154652718_e1b0727677_z.jpg,https://farm8.staticflickr.com/7762/18154652718_e1b0727677_b.jpg,https://www.flickr.com/photos/115096994@N02/18154652718,superuser,ForeignTools
BAI-40203,433,Knife,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"Italy,Label: Bronze knife from Italy",,,,,,Italy,,Italy,42.6384261,12.674297,,,,,118,blade 18; tang 12,,28.35,Black,Smooth,blade 5,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7733/18154653498_104d4c37a9_z.jpg,https://farm8.staticflickr.com/7733/18154653498_104d4c37a9_b.jpg,https://www.flickr.com/photos/115096994@N02/18154653498,superuser,ForeignTools
BAI-40828,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,B'ham University,,,Birmingham University Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,147,33,,112,Dark green,Smooth,,,Bronze,,,,,Joellen McGann,https://farm1.staticflickr.com/301/18423946938_5ddde61f64_z.jpg,https://farm1.staticflickr.com/301/18423946938_5ddde61f64_b.jpg,https://www.flickr.com/photos/115096994@N02/18423946938,superuser,ForeignWeapons
BAI-40833,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,Blackmoor Museum,,,Blackmoor Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,265,"blade 56; socket 26, 34",,383.5,pale green,,socket 34,,,,,,,Joellen McGann,https://farm1.staticflickr.com/411/18585220916_267586400a_z.jpg,https://farm1.staticflickr.com/411/18585220916_267586400a_b.jpg,https://www.flickr.com/photos/115096994@N02/18585220916,superuser,ForeignWeapons
